Geneid,Tissue_1,Tissue_2,Tissue_3,Tissue_4,Tissue_5
ID-1154,49.28960663,25.11884572,60.09379949,34.97183615,26.14984673
ID-1155,19.77605247,13.08599999,12.79194217,12.60446298,9.040623097
ID-1156,0,0,0,0,0
ID-1157,2583.776369,7447.823639,7369.157723,7401.757357,7170.851976
ID-1158,19.36089118,16.76257804,9.343193113,8.778197139,8.247834337
ID-1159,35.51936965,60.93132388,76.89320173,66.30916123,29.94557857
ID-1160,245.1275017,342.7326949,388.6759424,430.2363959,264.9505923
ID-1161,1404.923701,493.4863413,836.6177651,1627.332299,719.2757063
ID-1162,1543.211599,11064.37635,21260.8823,8584.142445,10511.56613
ID-1163,1714.471857,4383.290399,9541.122801,6386.840545,7414.987124
ID-1164,3.670800216,14.22301126,6.06001473,2.91111848,2.677334851
ID-1165,948.1783511,32.18230988,173.1378186,91.79864465,142.0922818
ID-1166,126.7267554,162.8932187,144.6903415,346.2971227,58.83967699
ID-1167,12.23824435,5.36016147,0,0,4.585683328
ID-1168,0,0,0,0,0
ID-1169,98.85649805,162.3660562,62.80639314,143.5387093,134.2759312
ID-1170,304.2666542,579.9802997,312.1992314,298.6765063,332.3925612
ID-1171,16165.7361,179.4113816,82.61888242,42.48415822,104.1529914
ID-1172,539.3124629,2947.907108,1315.74071,868.0963952,1576.23149
ID-1173,804.8445402,754.2062492,713.4990985,1222.981466,196.3751449
ID-1174,1497.763319,2533.894513,2091.008806,2208.072743,2926.499724
ID-1175,21833.02792,4133.756526,4998.31528,1088.528168,4086.760982
ID-1176,0,35.2820755,18.1970703,20.05129348,54.33164044
ID-1177,0,4.569317975,5.891674402,8.656022869,3.909107099
ID-1178,2.668296462,0,0,3.32086412,0
ID-1179,0,0,0,0,0
ID-1180,0,0,0,0,0
ID-1181,127.7888968,329.1009982,121.2407214,279.9128359,307.4065306
ID-1182,0,0,0,0,0
ID-1183,2600.892973,4750.501366,2416.781917,5777.581641,6545.431588
ID-1184,2694.045523,4199.50784,1269.852223,4373.744089,4602.191788
ID-1185,0,0,0,0,0
ID-1186,0,0,0,0,0
ID-1187,48.21126562,519.4483752,253.2080976,162.0053371,157.1638741
ID-1188,6.09283406,11.64301882,14.15809023,15.01915843,10.26884021
ID-1189,326.9767875,2141.060166,1007.213637,1708.489405,656.1324222
ID-1190,2973.052582,153.1942332,455.4129389,278.1160325,254.8379743
ID-1191,1323.377126,951.2565457,764.9447352,881.6437238,507.5383823
ID-1192,549.8052088,585.898466,630.7698758,452.5863386,447.7124294
ID-1193,14.46337969,12.66947257,0,42.00138369,5.419443933
ID-1194,0,0,0,0,0
ID-1195,1949.157759,19442.44798,21861.05787,9809.437916,6565.345373
ID-1196,2882.689318,31242.46687,27884.97932,16062.10058,9384.928479
ID-1197,4457.216586,23695.19286,12160.13871,15573.40717,19031.5569
ID-1198,3150.246009,18876.64037,9063.291401,15986.18182,14767.79784
ID-1199,2433.662305,2438.107732,750.3791903,3342.176039,2457.926264
ID-1200,1046.332351,1190.153153,1896.179381,1392.929324,807.5303941
ID-1201,360.992424,298.2882839,208.0691328,546.5443211,464.3607749
ID-1202,479.2556923,361.314588,252.905579,635.576494,653.5447943
ID-1203,2711.56927,7141.910217,4437.711623,8670.198675,3227.789389
ID-1204,0,0,0,0,0
ID-1205,33.14524512,26.13078717,11.23100433,8.250271797,29.80694163
ID-1206,0,0,0,0,0
ID-1207,0,0,0,0,0
ID-1208,21.94443815,259.5057484,0,91.0374819,115.1164642
ID-1209,3.941841295,16.22152754,14.79841148,18.32898283,8.828856884
ID-1210,629.9605375,1989.107193,1116.293764,1084.035712,1040.533235
ID-1211,29.02273622,3.930900313,4.481295073,5.289822768,4.962376782
ID-1212,508.509179,1079.331237,2171.646114,1175.868525,1349.556847
ID-1213,517.9267393,904.9623262,1185.527314,473.1584449,1127.244338
ID-1214,0.514877594,65.62294771,13.08466524,26.27271019,19.09959367
ID-1215,828.5531391,1042.772119,2130.983974,1639.959909,1077.257938
ID-1216,1144.826244,185.818931,91.27419391,67.04982794,98.41021999
ID-1217,14.46337969,240.7199788,106.1840409,84.00276739,92.13054686
ID-1218,126800.4497,18563.3112,5885.046268,5372.576994,16375.93373
ID-1219,11185.95433,1488.817532,315.5638289,328.4010627,1256.25354
ID-1220,19986.74449,2780.485711,613.596334,611.7274698,1866.932344
ID-1221,241.7820891,251.7546807,170.0349903,317.9459583,215.3791911
ID-1222,278.3139942,169.466865,115.0054843,139.3965923,53.4140394
ID-1223,1002.129342,917.8814435,731.1771094,1092.449783,966.1560391
ID-1224,833.7185376,1030.646861,702.0683636,650.812138,848.4580595
ID-1225,1811.260164,1848.183675,1144.525733,1738.395731,1441.738838
ID-1226,5.175546181,14.58801317,10.32415991,14.70069827,12.64443615
ID-1227,228.4472279,958.9816158,638.3608614,136.6198854,576.9623387
ID-1228,101.0140804,150.4248489,273.8225817,142.4808844,211.9604738
ID-1229,586.5843727,688.337953,481.2729507,532.6088506,738.1753893
ID-1230,873.1253049,409.173286,96.31709312,167.9095316,135.4427428
ID-1231,235.6995208,4012.312472,2617.794589,8656.877785,5446.206619
ID-1232,0,0,0,0,0
ID-1233,322.4369445,379.0706192,126.5060328,190.0862622,186.9491379
ID-1234,2787.146834,5613.280206,4202.891398,7076.899808,3053.555576
ID-1235,2128.674107,4866.840175,11406.79396,7869.754913,8289.958445
ID-1236,1.768599897,1.890596408,2.090694855,1.454987346,1.982472784
ID-1237,440.2258792,28.1725476,7.728863194,19.30386175,8.717729165
ID-1238,160.0896897,183.8451335,184.6952012,205.6516915,223.3786784
ID-1239,608.5333083,698.2287103,377.5432566,480.0158136,298.6715768
ID-1240,1189.316599,1681.509015,777.701021,986.7866071,1063.277131
ID-1241,19.97496992,28.9730584,21.09618912,19.51501209,19.76464096
ID-1242,32720.54769,4137.158678,956.3989141,872.7560248,2979.70881
ID-1243,299.1570841,514.5755012,414.6832367,528.017395,623.6529326
ID-1244,319.8779211,499.9414095,222.4808477,364.5834394,386.070863
ID-1245,92.23024728,72.7117556,93.75447092,132.0043488,62.20579123
ID-1246,0,0,0,0,0
ID-1247,217.9679972,2659.426902,784.7277887,1380.595941,36560.26485
ID-1248,149.9906042,608.1346832,486.4499653,528.017395,462.4592156
ID-1249,45.95250104,104.7112076,67.31915945,96.53862477,144.1544784
ID-1250,0,0,0,0,0
ID-1251,2872.694401,18906.51653,8781.292252,27068.84356,17731.89819
ID-1252,30.93556211,81.2957823,82.36069841,38.50126839,99.3564721
ID-1253,241.548998,406.9027686,162.6446174,177.2905122,247.1582897
ID-1254,220.185122,804.4313214,445.8282225,227.2479928,645.9428364
ID-1255,49.49689937,130.0732517,83.85816565,123.2040588,95.38221322
ID-1256,320.5513483,427.3835412,391.3381064,170.1389384,476.9110661
ID-1257,21.79588481,29.79365894,26.81811836,37.74445318,16.15971402
ID-1258,114.6646318,120.5311985,155.4128167,271.1440677,197.6388202
ID-1259,0,0,0,0,0
ID-1260,0,0,0,0,0
ID-1261,385.690125,483.743498,297.0182963,253.0992472,331.0787566
ID-1262,48.61302617,40.64789115,29.94934488,60.50199318,0
ID-1263,5818.056593,29982.04751,9121.41451,9319.043849,7942.939861
ID-1264,1966.407431,1884.734871,2818.090737,1977.969924,3111.276955
ID-1265,4652.940377,6401.614483,8872.861649,5202.269744,9839.222569
ID-1266,10.51882159,23.03540467,29.70182963,13.09134037,3.941413769
ID-1267,436.2100991,738.0413878,759.2791659,721.3758777,597.8180969
ID-1268,1248.875489,8577.768257,4611.355467,6641.120194,8302.282785
ID-1269,633.8329283,983.9448212,329.0819582,1475.904044,379.2304863
ID-1270,0,0,0,0,0
ID-1271,2415.448689,2482.540918,1351.314441,1774.138447,1176.38063
ID-1272,466.4286152,480.3338249,202.7464045,434.3998045,243.7403098
ID-1273,304.1672239,278.7283965,147.5925952,174.5765169,158.2326739
ID-1274,2189.591061,6926.060739,3502.758501,3595.669675,3373.273394
ID-1275,28.62623822,49.81253504,127.9798265,177.4355537,80.64477577
ID-1276,24.95641985,270.5305024,100.4183916,58.23721268,119.2277665
ID-1277,0,0,0,0,0
ID-1278,0,0,0,0,0
ID-1279,9085.509429,847.3343252,815.8201544,195.3664362,1888.567822
ID-1280,3188.78642,1033.992438,579.6647395,740.9276349,599.9848896
ID-1281,159.7210871,291.8450269,122.6161414,158.4052185,182.3483488
ID-1282,8523.751762,1385.195667,762.3469605,860.0283328,1318.731357
ID-1283,920.4908072,1388.66469,673.8602597,1107.893641,1268.924087
ID-1284,1951.592032,3029.941627,1665.888266,3957.024478,3349.5989
ID-1285,180.3101334,214.0634085,104.2237202,121.4440009,121.6123219
ID-1286,656.7857801,648.5795379,331.7465894,299.5483299,495.2537994
ID-1287,305.466579,438.0017659,170.4545571,158.4052185,336.5629524
ID-1288,322.9435226,490.8947878,236.0187178,94.5702797,320.3134026
ID-1289,0,14.29376392,24.57382144,9.025938376,16.30465183
ID-1290,0,0,0,0,0
ID-1291,118.2361531,350.3143781,361.35603,571.2975093,714.0635635
ID-1292,264.5380504,131.1663042,287.5137108,291.9625596,538.6289688
ID-1293,9.112569342,19.01245506,10.10527231,15.39649785,9.436407452
ID-1294,75.55299709,168.0006773,29.53907988,72.33115,32.66514151
ID-1295,389.5712835,490.8424592,271.2393498,308.8403631,344.9356767
ID-1296,1272.777412,2140.957248,1677.163313,2678.349105,981.4691505
ID-1297,0,0,0,0,0
ID-1298,163.1765913,305.5292038,207.3416184,208.1607038,73.37093325
ID-1299,7.78457133,25.57141252,0,19.37678514,17.50132353
ID-1300,205.7014,822.1079976,646.1798046,373.3456328,635.8814215
ID-1301,821.2444733,1098.986249,842.0044388,863.6855961,763.0577058
ID-1302,377.518724,1058.223065,456.8544134,957.5908689,472.8694469
ID-1303,1726.010345,3385.530279,13471.06923,1694.807053,10750.27335
ID-1304,950.340468,1085.182557,603.7787927,1802.299375,654.9578641
ID-1305,0,0,0,0,0
ID-1306,279.3039322,399.5107016,233.60489,409.2134811,210.6357209
ID-1307,0,15.48491091,0,39.11239963,0
ID-1308,667.0296439,672.0451337,239.594759,932.8307312,325.8892285
ID-1309,1112.386763,8796.940122,8423.8011,10096.72287,7938.824454
ID-1310,3108.795404,105.7245642,1102.96208,528.017395,90.44865047
ID-1311,907.0367767,762.4983719,1131.878689,685.815697,937.376923
ID-1312,1615.928185,1073.924116,1289.583556,489.1925865,624.1924248
ID-1313,85924.32014,15472.96317,17633.93102,6802.579434,27326.762
ID-1314,15.83056483,120.6436343,337.9358914,114.2724213,234.8964952
ID-1315,51.91517012,291.9964178,480.3064098,290.4450682,501.579617
ID-1316,679.5337033,736.9767771,371.5749229,523.5426713,1446.899675
ID-1317,505.367502,991.9451756,644.7917779,388.2480846,385.7368917
ID-1318,264.1613498,567.9748456,1451.130522,647.5685033,1520.716418
ID-1319,9538.515781,240.2831004,638.2308667,377.8055499,271.3459514
ID-1320,1548.882565,1822.795228,1677.163313,2430.556263,2649.505923
ID-1321,0,201.3038419,66.55409972,78.22479926,39.74258884
ID-1322,145.4602757,517.6384506,2115.279444,1078.664107,660.8624773
ID-1323,2426.38091,2185.982255,3529.311562,1963.750087,3349.094565
ID-1324,244.9686031,232.795627,187.5479574,96.242871,99.43089643
ID-1325,0,0,10.34221981,75.9737259,0
ID-1326,2689.499889,7754.622173,4107.338726,6619.075202,4564.720204
ID-1327,311.9552481,688.6230971,267.7823777,641.9034998,472.2354674
ID-1328,0,0,0,0,0
ID-1329,57590.02747,6225.854083,6106.108017,7956.85619,8962.150529
ID-1330,2338.436191,5061.005372,1777.151677,5716.723765,2230.591915
ID-1331,1283.655852,3416.209577,2463.525599,4377.580112,1801.664027
ID-1332,837.6398355,664.6600223,700.3539109,352.0115967,1308.44831
ID-1333,640.4421375,1011.94386,1295.642996,665.907288,1379.093147
ID-1334,3646.7218,7159.248475,4409.620396,5630.207953,7180.458748
ID-1335,141.4197125,76.89059213,49.57132945,78.89915098,21.92694557
ID-1336,1287.078282,3570.228898,1227.58663,1945.951748,1441.450301
ID-1337,0.002862342,0,0.004849409,0.003562366,0.028958107
ID-1338,0,0,0,0,0
ID-1339,56.567885,646.6498798,4245.61913,528.017395,1996.667663
ID-1340,58.05651355,311.0022108,317.7783119,116.7196347,376.5087364
ID-1341,819.3364295,790.4678333,467.7802438,1558.9085,804.9451327
ID-1342,517.9267393,1172.831175,1232.201618,1028.605315,1052.920536
ID-1343,9799.788528,14014.93486,21472.41481,5161.184115,8342.585128
ID-1344,9590.351614,12050.70178,9841.132879,4028.577162,7365.626465
ID-1345,20.79947337,78.03736558,41.18256047,71.10925343,81.41009929
ID-1346,8205.229441,910.1335395,694.3358322,1932.471827,1466.420421
ID-1347,7.293340087,4.729909253,4.552377498,4.692449907,2.76158893
ID-1348,392.325654,1714.329492,749.6997298,1124.166067,1240.994387
ID-1349,7733.331114,28275.05531,13365.74814,7786.585635,27642.73129
ID-1350,4004.749131,14426.3061,7340.312162,10544.34737,14076.10238
ID-1351,882.1229591,2605.144616,2391.203139,3147.19279,3007.845041
ID-1352,1022.573306,100.0563474,233.4513036,342.9856583,52.99011846
ID-1353,1968.029297,1587.730342,1159.086688,1539.820361,1425.739365
ID-1354,2225.621705,2960.918048,1048.718044,666.5137609,938.1857038
ID-1355,4985.044865,4166.989527,1141.07004,910.8300064,1365.157927
ID-1356,0,0,0,0,0
ID-1357,24.36623425,22.59959971,16.99827682,78.48907223,29.00134861
ID-1358,650.9181287,824.7305977,846.7869565,1200.69709,1345.80383
ID-1359,0,0,0,0,0
ID-1360,0,8.991238595,92.74635833,340.6563839,0
ID-1361,18568.95518,18279.03904,10817.50481,5662.330186,14381.10828
ID-1362,0,0,0,0,0
ID-1363,0,0,0,0,0
ID-1364,726.3830687,1022.00412,1317.771175,1024.033736,1495.766525
ID-1365,855.7091078,481.8694312,170.558981,465.3712634,347.5792516
ID-1366,220.9683008,63.87525752,52.41135353,16.50054359,158.9703554
ID-1367,561.6382868,2389.100541,1382.804038,1413.075124,1848.598132
ID-1368,2730.015319,5154.455563,3302.240809,6542.824242,3773.818001
ID-1369,0,32.79157605,12.08040802,44.37120966,8.015312035
ID-1370,7.443142763,48.89971868,25.22050095,83.37116763,20.91715202
ID-1371,312.1906861,489.0894504,264.4583661,259.0274013,251.9530161
ID-1372,911.5838224,1280.643984,6760.457524,1969.362176,2951.692815
ID-1373,414.1577294,796.366847,675.9994986,898.8867558,471.2335534
ID-1374,421.2502074,478.3849074,402.7231056,396.9492473,328.0877547
ID-1375,280.5584619,701.3166104,220.272601,442.853299,453.8347242
ID-1376,593.9627925,300.1690423,298.5719305,186.8369244,212.7757064
ID-1377,909.1267232,4417.493746,5499.60575,3168.10437,2404.593611
ID-1378,0,0,0,0,0
ID-1379,0,0,0,0,0
ID-1380,314.5087042,1312.929126,890.8484669,1351.642984,1601.979257
ID-1381,461.381812,661.9799416,296.4985143,561.0184822,363.6446879
ID-1382,513.5768506,10312.95067,6242.073985,3909.181416,3363.478045
ID-1383,280.2205414,4439.007795,2932.817328,1642.720784,1510.218376
ID-1384,1342.592207,2166.319436,1273.794921,3502.292595,1708.428249
ID-1385,285.2776959,245.0887624,254.0530634,95.58935599,139.784278
ID-1386,0,0,0,0,12.77440356
ID-1387,7459.501318,36.75539294,31.59491328,46.41911165,52.40780946
ID-1388,1694.069703,1407.28603,3815.085778,2178.533308,1270.651162
ID-1389,145.4316192,81.70761504,117.2484991,37.4480422,67.64695973
ID-1390,0,71.71958739,96.67858697,0,75.30174728
ID-1391,1256.459753,1815.308018,4727.388899,1827.752521,2537.411441
ID-1392,1180.547165,1878.38702,5187.747391,2003.022509,2498.599281
ID-1393,10087.93949,5331.573943,1283.98217,2495.671961,3815.288529
ID-1394,386.3788573,204.0690046,282.3795374,254.5798154,251.2299366
ID-1395,3953.979717,8286.007432,14414.80305,7492.818272,9690.703091
ID-1396,56.567885,59.46205791,57.50274216,42.2413916,95.38221322
ID-1397,516.1819506,1087.040746,1203.963664,1047.2345,814.7230713
ID-1398,1338.436565,2707.64728,1993.770673,3683.549922,1175.245127
ID-1399,63.7775174,156.6708634,155.0319029,151.8481397,115.3314343
ID-1400,0,0,0,0,0
ID-1401,0,0,0,0,0
ID-1402,5.981290708,22.62889752,23.93618035,30.93150029,13.91087213
ID-1403,76.70363778,73.35827388,165.7421955,86.6987661,149.5470978
ID-1404,40.13262111,135.5975983,437.0985468,285.4148081,135.3396269
ID-1405,24.17782938,43.4788472,30.4975026,52.93352421,20.83014224
ID-1406,0,0,0,0,0
ID-1407,0,0,0,0,0
ID-1408,2261.516928,2843.974486,5439.613215,2246.311291,727.4914568
ID-1409,200.9648546,347.88657,178.344971,178.6525021,247.4200268
ID-1410,3548.34915,390.9437249,121.3531896,41.1442126,111.4857038
ID-1411,407.9414783,909.0833854,1393.335675,991.0480337,983.1705055
ID-1412,14.05691349,20.34590173,6.059182995,17.92806415,14.59366985
ID-1413,9.358657444,118.8694632,42.28142806,50.47225099,101.6942714
ID-1414,154.27605,2104.821709,1524.693921,784.0258289,2228.475345
ID-1415,581.1769007,9201.85528,5701.042416,4274.770965,10021.66542
ID-1416,657.0384872,10093.42122,7486.806142,5228.774027,11188.41802
ID-1417,21.75687885,28.58752784,36.86073216,135.3890756,55.02819993
ID-1418,4.040563214,10.61822463,6.845564543,30.17242257,4.542010153
ID-1419,563.9542193,875.2751474,230.0986253,445.9171293,175.9336555
ID-1420,69.24180439,98.40749425,63.04425212,83.47915738,23.19163395
ID-1421,8843.608573,4930.60922,1871.317687,2157.588321,9151.758906
ID-1422,712.3363296,818.9797328,1295.586475,1408.046387,830.1785225
ID-1423,1709.333916,80.79083955,62.50298061,107.1339642,6.911754581
ID-1424,0,32.79157605,36.24122405,13.3113629,8.015312035
ID-1425,205.4588276,240.1622032,92.67344452,132.8345648,59.98881335
ID-1426,570.8781041,192.6505093,190.2664263,275.65614,98.18757243
ID-1427,0,0,0,12.3754077,0
ID-1428,0,0,0,0,0
ID-1429,10.70317378,51.56606769,70.89549416,78.82497971,153.2419753
ID-1430,12.40977367,75.41463012,99.65373612,112.5805551,177.7796959
ID-1431,0,0,0,0,0
ID-1432,0,0,0,0,0
ID-1433,0,0,0,0,0
ID-1434,0,0,0,0,0
ID-1435,0,0,0,0,0
ID-1436,0,0,0,0,0
ID-1437,0,0,0,0,0
ID-1438,0,0,0,0,0
ID-1439,1347.906635,7194.676734,9404.094291,10373.34174,17998.42492
ID-1440,1012.870914,5579.590062,9765.105313,7411.271184,14822.91151
ID-1441,172.2240063,913.2940935,1599.996218,1410.60908,2795.915429
ID-1442,1375.345556,6591.467134,10829.15653,9237.403218,19951.65306
ID-1443,1924.996683,1148.194588,954.8029949,1150.60507,797.2244687
ID-1444,183.8456262,142.4611804,327.4461706,346.1447367,249.0535567
ID-1445,278.7988618,3328.813421,1184.282666,1905.891359,2330.051209
ID-1446,46.91327001,32.16096882,20.73416184,38.07817752,16.04989165
ID-1447,39.50129839,58.39072943,33.46175685,41.5985056,14.94349804
ID-1448,576.2853284,357.7014421,407.3110903,492.8162353,520.6279138
ID-1449,5710.662676,4795.898123,20513.87508,2598.180833,12263.42741
ID-1450,603.6438735,149.6528303,101.3051666,184.2745271,73.61714443
ID-1451,1095.047233,2222.293972,1019.896609,1840.925512,2262.105192
ID-1452,391.4132688,1981.668986,5546.232228,2323.276538,2203.021441
ID-1453,161.6225286,311.9103484,188.2530249,169.719877,204.3904569
ID-1454,217.7119258,220.048734,141.8653178,312.6418786,219.6300962
ID-1455,865.4886405,981.1239555,354.6002433,1006.753166,1538.83304
ID-1456,14960.1853,6370.934776,1514.581155,1621.767713,3741.480864
ID-1457,13576.2924,4273.835412,920.0438746,894.1094555,2390.914145
ID-1458,163.1765913,404.9899778,1603.441849,1335.83888,529.9011846
ID-1459,206.690349,242.9939867,700.3539109,494.1701261,269.0267552
ID-1460,2.847376762,811.8666045,274.9711664,336.6553861,76.81788984
ID-1461,119.3228824,226.4668221,262.0567677,247.5081539,144.0668846
ID-1462,364.9740178,2076.465696,668.5635415,836.9882724,1509.871279
ID-1463,2.401466816,22.08791066,0,7.970073887,10.7979864
ID-1464,0,0,0,0,0
ID-1465,922.5952672,6317.843653,1973.804443,2774.186631,4186.219358
ID-1466,5115.011573,8087.049249,16957.2347,17692.30117,9336.709604
